id,subject,fold,model,area_category,metric,value
SR007-CL1-4300-4364,SR007,1,3D,Tiny,area_diff_percent,8.965517241379308
SR007-CL1-4300-4364,SR007,1,3D,Tiny,area_diff_percent,7.189542483660137
SR007-CL1-4300-4364,SR007,1,3D,Tiny,hd_um,2.563639773157695
SR007-CL1-4300-4364,SR007,1,3D,Tiny,hd_um,1.4774122171379513
SR007-CL1-4300-4364,SR007,1,3D,Tiny,pair_iou,0.7531645569620253
SR007-CL1-4300-4364,SR007,1,3D,Tiny,pair_iou,0.8553459119496856
SR007-CL1-4300-4364,SR007,1,3D,Small,area_diff_percent,21.821036106750395
SR007-CL1-4300-4364,SR007,1,3D,Small,area_diff_percent,25.3822629969419
SR007-CL1-4300-4364,SR007,1,3D,Small,area_diff_percent,19.071310116086238
SR007-CL1-4300-4364,SR007,1,3D,Small,area_diff_percent,24.009324009324015
SR007-CL1-4300-4364,SR007,1,3D,Small,area_diff_percent,26.85459940652819
SR007-CL1-4300-4364,SR007,1,3D,Small,area_diff_percent,13.85964912280703
SR007-CL1-4300-4364,SR007,1,3D,Small,area_diff_percent,18.22742474916388
SR007-CL1-4300-4364,SR007,1,3D,Small,area_diff_percent,10.691823899371084
SR007-CL1-4300-4364,SR007,1,3D,Small,area_diff_percent,28.321167883211686
SR007-CL1-4300-4364,SR007,1,3D,Small,area_diff_percent,14.084507042253517
SR007-CL1-4300-4364,SR007,1,3D,Small,area_diff_percent,6.172839506172832
SR007-CL1-4300-4364,SR007,1,3D,Small,area_diff_percent,15.275310834813505
SR007-CL1-4300-4364,SR007,1,3D,Small,area_diff_percent,27.931769722814497
SR007-CL1-4300-4364,SR007,1,3D,Small,area_diff_percent,21.73913043478261
SR007-CL1-4300-4364,SR007,1,3D,Small,area_diff_percent,18.082788671023962
SR007-CL1-4300-4364,SR007,1,3D,Small,area_diff_percent,27.76119402985075
SR007-CL1-4300-4364,SR007,1,3D,Small,area_diff_percent,20.634920634920643
SR007-CL1-4300-4364,SR007,1,3D,Small,area_diff_percent,7.750759878419459
SR007-CL1-4300-4364,SR007,1,3D,Small,area_diff_percent,22.538293216630194
SR007-CL1-4300-4364,SR007,1,3D,Small,area_diff_percent,18.595825426944966
SR007-CL1-4300-4364,SR007,1,3D,Small,area_diff_percent,11.111111111111112
SR007-CL1-4300-4364,SR007,1,3D,Small,area_diff_percent,18.721461187214615
SR007-CL1-4300-4364,SR007,1,3D,Small,area_diff_percent,25.21246458923513
SR007-CL1-4300-4364,SR007,1,3D,Small,area_diff_percent,28.106508875739642
SR007-CL1-4300-4364,SR007,1,3D,Small,area_diff_percent,22.201138519924086
SR007-CL1-4300-4364,SR007,1,3D,Small,area_diff_percent,11.797752808988763
SR007-CL1-4300-4364,SR007,1,3D,Small,area_diff_percent,15.075376884422106
SR007-CL1-4300-4364,SR007,1,3D,Small,hd_um,3.572161694206212
SR007-CL1-4300-4364,SR007,1,3D,Small,hd_um,5.570678751240458
SR007-CL1-4300-4364,SR007,1,3D,Small,hd_um,3.743959865633528
SR007-CL1-4300-4364,SR007,1,3D,Small,hd_um,6.23709636617944
SR007-CL1-4300-4364,SR007,1,3D,Small,hd_um,5.293630905821327
SR007-CL1-4300-4364,SR007,1,3D,Small,hd_um,2.392669230094975
SR007-CL1-4300-4364,SR007,1,3D,Small,hd_um,3.0918812117028485
SR007-CL1-4300-4364,SR007,1,3D,Small,hd_um,1.928171782312646
SR007-CL1-4300-4364,SR007,1,3D,Small,hd_um,6.326315835896126
SR007-CL1-4300-4364,SR007,1,3D,Small,hd_um,1.8506260392185512
SR007-CL1-4300-4364,SR007,1,3D,Small,hd_um,2.2970725395011087
SR007-CL1-4300-4364,SR007,1,3D,Small,hd_um,2.466444810824761
SR007-CL1-4300-4364,SR007,1,3D,Small,hd_um,5.612594470289666
SR007-CL1-4300-4364,SR007,1,3D,Small,hd_um,4.058653141976726
SR007-CL1-4300-4364,SR007,1,3D,Small,hd_um,3.3751832604726584
SR007-CL1-4300-4364,SR007,1,3D,Small,hd_um,4.282412202962938
SR007-CL1-4300-4364,SR007,1,3D,Small,hd_um,3.3691556120607826
SR007-CL1-4300-4364,SR007,1,3D,Small,hd_um,1.6418282462730327
SR007-CL1-4300-4364,SR007,1,3D,Small,hd_um,3.564318447350699
SR007-CL1-4300-4364,SR007,1,3D,Small,hd_um,3.351904724202668
SR007-CL1-4300-4364,SR007,1,3D,Small,hd_um,3.3492963774207603
SR007-CL1-4300-4364,SR007,1,3D,Small,hd_um,4.050711580045817
SR007-CL1-4300-4364,SR007,1,3D,Small,hd_um,3.791391849215154
SR007-CL1-4300-4364,SR007,1,3D,Small,hd_um,5.07677769438496
SR007-CL1-4300-4364,SR007,1,3D,Small,hd_um,4.051619586386269
SR007-CL1-4300-4364,SR007,1,3D,Small,hd_um,3.466092825164238
SR007-CL1-4300-4364,SR007,1,3D,Small,hd_um,2.7812283471142427
SR007-CL1-4300-4364,SR007,1,3D,Small,pair_iou,0.7817896389324961
SR007-CL1-4300-4364,SR007,1,3D,Small,pair_iou,0.7355623100303952
SR007-CL1-4300-4364,SR007,1,3D,Small,pair_iou,0.7653721682847896
SR007-CL1-4300-4364,SR007,1,3D,Small,pair_iou,0.7004504504504504
SR007-CL1-4300-4364,SR007,1,3D,Small,pair_iou,0.7314540059347181
SR007-CL1-4300-4364,SR007,1,3D,Small,pair_iou,0.8293103448275863
SR007-CL1-4300-4364,SR007,1,3D,Small,pair_iou,0.8177257525083612
SR007-CL1-4300-4364,SR007,1,3D,Small,pair_iou,0.8353658536585366
SR007-CL1-4300-4364,SR007,1,3D,Small,pair_iou,0.7167883211678832
SR007-CL1-4300-4364,SR007,1,3D,Small,pair_iou,0.8591549295774648
SR007-CL1-4300-4364,SR007,1,3D,Small,pair_iou,0.825136612021858
SR007-CL1-4300-4364,SR007,1,3D,Small,pair_iou,0.8342151675485009
SR007-CL1-4300-4364,SR007,1,3D,Small,pair_iou,0.7133757961783439
SR007-CL1-4300-4364,SR007,1,3D,Small,pair_iou,0.7641996557659209
SR007-CL1-4300-4364,SR007,1,3D,Small,pair_iou,0.7995689655172413
SR007-CL1-4300-4364,SR007,1,3D,Small,pair_iou,0.7223880597014926
SR007-CL1-4300-4364,SR007,1,3D,Small,pair_iou,0.7936507936507936
SR007-CL1-4300-4364,SR007,1,3D,Small,pair_iou,0.8602941176470589
SR007-CL1-4300-4364,SR007,1,3D,Small,pair_iou,0.774617067833698
SR007-CL1-4300-4364,SR007,1,3D,Small,pair_iou,0.8037735849056604
SR007-CL1-4300-4364,SR007,1,3D,Small,pair_iou,0.7346938775510204
SR007-CL1-4300-4364,SR007,1,3D,Small,pair_iou,0.7605321507760532
SR007-CL1-4300-4364,SR007,1,3D,Small,pair_iou,0.7478753541076487
SR007-CL1-4300-4364,SR007,1,3D,Small,pair_iou,0.7038123167155426
SR007-CL1-4300-4364,SR007,1,3D,Small,pair_iou,0.7712665406427222
SR007-CL1-4300-4364,SR007,1,3D,Small,pair_iou,0.7357512953367875
SR007-CL1-4300-4364,SR007,1,3D,Small,pair_iou,0.826302729528536
SR007-CL1-4300-4364,SR007,1,3D,Medium,area_diff_percent,7.793103448275852
SR007-CL1-4300-4364,SR007,1,3D,Medium,area_diff_percent,13.35578002244668
SR007-CL1-4300-4364,SR007,1,3D,Medium,area_diff_percent,11.916583912611715
SR007-CL1-4300-4364,SR007,1,3D,Medium,area_diff_percent,10.526315789473676
SR007-CL1-4300-4364,SR007,1,3D,Medium,area_diff_percent,11.808669656203284
SR007-CL1-4300-4364,SR007,1,3D,Medium,area_diff_percent,19.249106078665072
SR007-CL1-4300-4364,SR007,1,3D,Medium,area_diff_percent,12.008978675645343
SR007-CL1-4300-4364,SR007,1,3D,Medium,area_diff_percent,23.376623376623364
SR007-CL1-4300-4364,SR007,1,3D,Medium,area_diff_percent,17.319963536918866
SR007-CL1-4300-4364,SR007,1,3D,Medium,area_diff_percent,2.2441160372194795
SR007-CL1-4300-4364,SR007,1,3D,Medium,area_diff_percent,13.542409123307195
SR007-CL1-4300-4364,SR007,1,3D,Medium,area_diff_percent,19.056152927120664
SR007-CL1-4300-4364,SR007,1,3D,Medium,area_diff_percent,21.220527045769767
SR007-CL1-4300-4364,SR007,1,3D,Medium,area_diff_percent,21.41057934508816
SR007-CL1-4300-4364,SR007,1,3D,Medium,area_diff_percent,8.859470468431764
SR007-CL1-4300-4364,SR007,1,3D,Medium,area_diff_percent,13.761467889908264
SR007-CL1-4300-4364,SR007,1,3D,Medium,area_diff_percent,14.412136536030342
SR007-CL1-4300-4364,SR007,1,3D,Medium,area_diff_percent,9.023354564755842
SR007-CL1-4300-4364,SR007,1,3D,Medium,area_diff_percent,25.529100529100525
SR007-CL1-4300-4364,SR007,1,3D,Medium,area_diff_percent,17.271157167530234
SR007-CL1-4300-4364,SR007,1,3D,Medium,area_diff_percent,24.46911196911196
SR007-CL1-4300-4364,SR007,1,3D,Medium,area_diff_percent,13.861386138613863
SR007-CL1-4300-4364,SR007,1,3D,Medium,area_diff_percent,12.907431551499354
SR007-CL1-4300-4364,SR007,1,3D,Medium,area_diff_percent,11.525649566955355
SR007-CL1-4300-4364,SR007,1,3D,Medium,area_diff_percent,17.59776536312848
SR007-CL1-4300-4364,SR007,1,3D,Medium,area_diff_percent,18.941979522184287
SR007-CL1-4300-4364,SR007,1,3D,Medium,area_diff_percent,12.527964205816557
SR007-CL1-4300-4364,SR007,1,3D,Medium,area_diff_percent,14.783821478382157
SR007-CL1-4300-4364,SR007,1,3D,Medium,area_diff_percent,10.81081081081081
SR007-CL1-4300-4364,SR007,1,3D,Medium,area_diff_percent,4.573378839590447
SR007-CL1-4300-4364,SR007,1,3D,Medium,area_diff_percent,19.106047326906232
SR007-CL1-4300-4364,SR007,1,3D,Medium,area_diff_percent,15.30113944655453
SR007-CL1-4300-4364,SR007,1,3D,Medium,area_diff_percent,15.137307434695241
SR007-CL1-4300-4364,SR007,1,3D,Medium,area_diff_percent,14.651311580294305
SR007-CL1-4300-4364,SR007,1,3D,Medium,area_diff_percent,3.2382420971472494
SR007-CL1-4300-4364,SR007,1,3D,Medium,area_diff_percent,14.24657534246575
SR007-CL1-4300-4364,SR007,1,3D,Medium,area_diff_percent,15.073529411764705
SR007-CL1-4300-4364,SR007,1,3D,Medium,area_diff_percent,14.836636314943751
SR007-CL1-4300-4364,SR007,1,3D,Medium,area_diff_percent,6.988472622478384
SR007-CL1-4300-4364,SR007,1,3D,Medium,area_diff_percent,20.91020910209103
SR007-CL1-4300-4364,SR007,1,3D,Medium,area_diff_percent,9.395973154362409
SR007-CL1-4300-4364,SR007,1,3D,Medium,area_diff_percent,16.555407209612824
SR007-CL1-4300-4364,SR007,1,3D,Medium,area_diff_percent,11.637080867850097
SR007-CL1-4300-4364,SR007,1,3D,Medium,area_diff_percent,15.069967707212061
SR007-CL1-4300-4364,SR007,1,3D,Medium,area_diff_percent,8.254887762490949
SR007-CL1-4300-4364,SR007,1,3D,Medium,hd_um,1.4572206309477866
SR007-CL1-4300-4364,SR007,1,3D,Medium,hd_um,2.2510077219564955
SR007-CL1-4300-4364,SR007,1,3D,Medium,hd_um,2.3391179601572425
SR007-CL1-4300-4364,SR007,1,3D,Medium,hd_um,1.4295423860520569
SR007-CL1-4300-4364,SR007,1,3D,Medium,hd_um,1.8662285653881892
SR007-CL1-4300-4364,SR007,1,3D,Medium,hd_um,6.1105539405712035
SR007-CL1-4300-4364,SR007,1,3D,Medium,hd_um,1.8527591790059936
SR007-CL1-4300-4364,SR007,1,3D,Medium,hd_um,4.5258406036580805
SR007-CL1-4300-4364,SR007,1,3D,Medium,hd_um,2.7873925607534003
SR007-CL1-4300-4364,SR007,1,3D,Medium,hd_um,0.5514567712392066
SR007-CL1-4300-4364,SR007,1,3D,Medium,hd_um,2.0913938887988444
SR007-CL1-4300-4364,SR007,1,3D,Medium,hd_um,5.056747602733709
SR007-CL1-4300-4364,SR007,1,3D,Medium,hd_um,3.7815579783053517
SR007-CL1-4300-4364,SR007,1,3D,Medium,hd_um,7.761715682064856
SR007-CL1-4300-4364,SR007,1,3D,Medium,hd_um,1.691347267447194
SR007-CL1-4300-4364,SR007,1,3D,Medium,hd_um,2.252832718920305
SR007-CL1-4300-4364,SR007,1,3D,Medium,hd_um,3.0292705625964755
SR007-CL1-4300-4364,SR007,1,3D,Medium,hd_um,2.763244962370127
SR007-CL1-4300-4364,SR007,1,3D,Medium,hd_um,5.626955720190361
SR007-CL1-4300-4364,SR007,1,3D,Medium,hd_um,3.2363697817936194
SR007-CL1-4300-4364,SR007,1,3D,Medium,hd_um,16.89795761194799
SR007-CL1-4300-4364,SR007,1,3D,Medium,hd_um,2.0765427656311184
SR007-CL1-4300-4364,SR007,1,3D,Medium,hd_um,2.5643455688490553
SR007-CL1-4300-4364,SR007,1,3D,Medium,hd_um,14.109360723603677
SR007-CL1-4300-4364,SR007,1,3D,Medium,hd_um,2.7764674540434577
SR007-CL1-4300-4364,SR007,1,3D,Medium,hd_um,3.42672273404713
SR007-CL1-4300-4364,SR007,1,3D,Medium,hd_um,2.062108669201876
SR007-CL1-4300-4364,SR007,1,3D,Medium,hd_um,2.4327602369327965
SR007-CL1-4300-4364,SR007,1,3D,Medium,hd_um,1.9968561774409193
SR007-CL1-4300-4364,SR007,1,3D,Medium,hd_um,1.2042989563124387
SR007-CL1-4300-4364,SR007,1,3D,Medium,hd_um,3.321173139467606
SR007-CL1-4300-4364,SR007,1,3D,Medium,hd_um,2.7681216506687556
SR007-CL1-4300-4364,SR007,1,3D,Medium,hd_um,6.5063840749886674
SR007-CL1-4300-4364,SR007,1,3D,Medium,hd_um,4.040819418619251
SR007-CL1-4300-4364,SR007,1,3D,Medium,hd_um,1.3359695431963503
SR007-CL1-4300-4364,SR007,1,3D,Medium,hd_um,2.233170083549525
SR007-CL1-4300-4364,SR007,1,3D,Medium,hd_um,2.700177051223473
SR007-CL1-4300-4364,SR007,1,3D,Medium,hd_um,2.564599968249093
SR007-CL1-4300-4364,SR007,1,3D,Medium,hd_um,1.197314728981974
SR007-CL1-4300-4364,SR007,1,3D,Medium,hd_um,4.633120343359417
SR007-CL1-4300-4364,SR007,1,3D,Medium,hd_um,1.9585587860582676
SR007-CL1-4300-4364,SR007,1,3D,Medium,hd_um,2.833704967501614
SR007-CL1-4300-4364,SR007,1,3D,Medium,hd_um,2.6160854887870832
SR007-CL1-4300-4364,SR007,1,3D,Medium,hd_um,2.541209567916599
SR007-CL1-4300-4364,SR007,1,3D,Medium,hd_um,1.431173608367503
SR007-CL1-4300-4364,SR007,1,3D,Medium,pair_iou,0.9049897470950102
SR007-CL1-4300-4364,SR007,1,3D,Medium,pair_iou,0.8581005586592179
SR007-CL1-4300-4364,SR007,1,3D,Medium,pair_iou,0.8281853281853282
SR007-CL1-4300-4364,SR007,1,3D,Medium,pair_iou,0.9047619047619048
SR007-CL1-4300-4364,SR007,1,3D,Medium,pair_iou,0.8805078416728902
SR007-CL1-4300-4364,SR007,1,3D,Medium,pair_iou,0.8075089392133492
SR007-CL1-4300-4364,SR007,1,3D,Medium,pair_iou,0.8715083798882681
SR007-CL1-4300-4364,SR007,1,3D,Medium,pair_iou,0.7586206896551724
SR007-CL1-4300-4364,SR007,1,3D,Medium,pair_iou,0.8268003646308113
SR007-CL1-4300-4364,SR007,1,3D,Medium,pair_iou,0.9383047210300428
SR007-CL1-4300-4364,SR007,1,3D,Medium,pair_iou,0.864575908766928
SR007-CL1-4300-4364,SR007,1,3D,Medium,pair_iou,0.8094384707287933
SR007-CL1-4300-4364,SR007,1,3D,Medium,pair_iou,0.7853185595567868
SR007-CL1-4300-4364,SR007,1,3D,Medium,pair_iou,0.7858942065491183
SR007-CL1-4300-4364,SR007,1,3D,Medium,pair_iou,0.8930912758446797
SR007-CL1-4300-4364,SR007,1,3D,Medium,pair_iou,0.8623853211009175
SR007-CL1-4300-4364,SR007,1,3D,Medium,pair_iou,0.8500315059861374
SR007-CL1-4300-4364,SR007,1,3D,Medium,pair_iou,0.8171717171717172
SR007-CL1-4300-4364,SR007,1,3D,Medium,pair_iou,0.7447089947089947
SR007-CL1-4300-4364,SR007,1,3D,Medium,pair_iou,0.8272884283246977
SR007-CL1-4300-4364,SR007,1,3D,Medium,pair_iou,0.7553088803088803
SR007-CL1-4300-4364,SR007,1,3D,Medium,pair_iou,0.8613861386138614
SR007-CL1-4300-4364,SR007,1,3D,Medium,pair_iou,0.867273910214704
SR007-CL1-4300-4364,SR007,1,3D,Medium,pair_iou,0.7599778270509978
SR007-CL1-4300-4364,SR007,1,3D,Medium,pair_iou,0.8240223463687151
SR007-CL1-4300-4364,SR007,1,3D,Medium,pair_iou,0.810580204778157
SR007-CL1-4300-4364,SR007,1,3D,Medium,pair_iou,0.8747203579418344
SR007-CL1-4300-4364,SR007,1,3D,Medium,pair_iou,0.8521617852161785
SR007-CL1-4300-4364,SR007,1,3D,Medium,pair_iou,0.8832020997375328
SR007-CL1-4300-4364,SR007,1,3D,Medium,pair_iou,0.8798424162836507
SR007-CL1-4300-4364,SR007,1,3D,Medium,pair_iou,0.8089395267309377
SR007-CL1-4300-4364,SR007,1,3D,Medium,pair_iou,0.8469886055344547
SR007-CL1-4300-4364,SR007,1,3D,Medium,pair_iou,0.8461538461538461
SR007-CL1-4300-4364,SR007,1,3D,Medium,pair_iou,0.8266078184110971
SR007-CL1-4300-4364,SR007,1,3D,Medium,pair_iou,0.8788310762651461
SR007-CL1-4300-4364,SR007,1,3D,Medium,pair_iou,0.8474114441416893
SR007-CL1-4300-4364,SR007,1,3D,Medium,pair_iou,0.8458715596330275
SR007-CL1-4300-4364,SR007,1,3D,Medium,pair_iou,0.8516336368505624
SR007-CL1-4300-4364,SR007,1,3D,Medium,pair_iou,0.9054054054054054
SR007-CL1-4300-4364,SR007,1,3D,Medium,pair_iou,0.7908979089790897
SR007-CL1-4300-4364,SR007,1,3D,Medium,pair_iou,0.8543833580980683
SR007-CL1-4300-4364,SR007,1,3D,Medium,pair_iou,0.8247011952191236
SR007-CL1-4300-4364,SR007,1,3D,Medium,pair_iou,0.8634146341463415
SR007-CL1-4300-4364,SR007,1,3D,Medium,pair_iou,0.8493003229278795
SR007-CL1-4300-4364,SR007,1,3D,Medium,pair_iou,0.8995695839311334
SR007-CL1-4300-4364,SR007,1,3D,Large,area_diff_percent,3.416530278232398
SR007-CL1-4300-4364,SR007,1,3D,Large,area_diff_percent,3.4234535866744875
SR007-CL1-4300-4364,SR007,1,3D,Large,area_diff_percent,1.24456736467799
SR007-CL1-4300-4364,SR007,1,3D,Large,area_diff_percent,2.7021452145214533
SR007-CL1-4300-4364,SR007,1,3D,Large,area_diff_percent,7.881773399014776
SR007-CL1-4300-4364,SR007,1,3D,Large,area_diff_percent,1.3944223107569649
SR007-CL1-4300-4364,SR007,1,3D,Large,area_diff_percent,3.8208709942481414
SR007-CL1-4300-4364,SR007,1,3D,Large,area_diff_percent,9.050576752440113
SR007-CL1-4300-4364,SR007,1,3D,Large,area_diff_percent,2.829228577244056
SR007-CL1-4300-4364,SR007,1,3D,Large,area_diff_percent,3.499382461918496
SR007-CL1-4300-4364,SR007,1,3D,Large,area_diff_percent,6.41897495438713
SR007-CL1-4300-4364,SR007,1,3D,Large,area_diff_percent,4.976900461990763
SR007-CL1-4300-4364,SR007,1,3D,Large,area_diff_percent,1.8537590113285307
SR007-CL1-4300-4364,SR007,1,3D,Large,area_diff_percent,5.99850037490627
SR007-CL1-4300-4364,SR007,1,3D,Large,area_diff_percent,0.3608660785886169
SR007-CL1-4300-4364,SR007,1,3D,Large,area_diff_percent,2.7158492095662767
SR007-CL1-4300-4364,SR007,1,3D,Large,area_diff_percent,7.26270768218458
SR007-CL1-4300-4364,SR007,1,3D,Large,area_diff_percent,1.1627906976744264
SR007-CL1-4300-4364,SR007,1,3D,Large,area_diff_percent,1.2823122328516152
SR007-CL1-4300-4364,SR007,1,3D,Large,area_diff_percent,7.5024760647078175
SR007-CL1-4300-4364,SR007,1,3D,Large,area_diff_percent,4.471544715447139
SR007-CL1-4300-4364,SR007,1,3D,Large,area_diff_percent,0.9710743801652886
SR007-CL1-4300-4364,SR007,1,3D,Large,area_diff_percent,6.0101981108417615
SR007-CL1-4300-4364,SR007,1,3D,Large,area_diff_percent,6.09455097778622
SR007-CL1-4300-4364,SR007,1,3D,Large,hd_um,1.3418188433712903
SR007-CL1-4300-4364,SR007,1,3D,Large,hd_um,1.1930286612182612
SR007-CL1-4300-4364,SR007,1,3D,Large,hd_um,0.911727543106108
SR007-CL1-4300-4364,SR007,1,3D,Large,hd_um,0.46870160205636174
SR007-CL1-4300-4364,SR007,1,3D,Large,hd_um,1.9200496597268282
SR007-CL1-4300-4364,SR007,1,3D,Large,hd_um,0.3741894565906521
SR007-CL1-4300-4364,SR007,1,3D,Large,hd_um,0.591814248285236
SR007-CL1-4300-4364,SR007,1,3D,Large,hd_um,2.6800068232874756
SR007-CL1-4300-4364,SR007,1,3D,Large,hd_um,0.548142965369725
SR007-CL1-4300-4364,SR007,1,3D,Large,hd_um,0.5779291733887518
SR007-CL1-4300-4364,SR007,1,3D,Large,hd_um,2.6478434087008433
SR007-CL1-4300-4364,SR007,1,3D,Large,hd_um,0.9617539820689549
SR007-CL1-4300-4364,SR007,1,3D,Large,hd_um,0.7884291360468367
SR007-CL1-4300-4364,SR007,1,3D,Large,hd_um,1.9258632476029645
SR007-CL1-4300-4364,SR007,1,3D,Large,hd_um,0.8444139045148193
SR007-CL1-4300-4364,SR007,1,3D,Large,hd_um,0.7251517307589496
SR007-CL1-4300-4364,SR007,1,3D,Large,hd_um,1.8159843855471796
SR007-CL1-4300-4364,SR007,1,3D,Large,hd_um,0.4930808631355031
SR007-CL1-4300-4364,SR007,1,3D,Large,hd_um,0.36460098703895
SR007-CL1-4300-4364,SR007,1,3D,Large,hd_um,1.7561451260716583
SR007-CL1-4300-4364,SR007,1,3D,Large,hd_um,1.013802725413446
SR007-CL1-4300-4364,SR007,1,3D,Large,hd_um,0.4980921407764006
SR007-CL1-4300-4364,SR007,1,3D,Large,hd_um,1.4460248553627202
SR007-CL1-4300-4364,SR007,1,3D,Large,hd_um,1.349399673856523
SR007-CL1-4300-4364,SR007,1,3D,Large,pair_iou,0.9012663237039968
SR007-CL1-4300-4364,SR007,1,3D,Large,pair_iou,0.9421931855772412
SR007-CL1-4300-4364,SR007,1,3D,Large,pair_iou,0.9315510049298446
SR007-CL1-4300-4364,SR007,1,3D,Large,pair_iou,0.9560327198364008
SR007-CL1-4300-4364,SR007,1,3D,Large,pair_iou,0.9211822660098522
SR007-CL1-4300-4364,SR007,1,3D,Large,pair_iou,0.960822342901474
SR007-CL1-4300-4364,SR007,1,3D,Large,pair_iou,0.9553644553644554
SR007-CL1-4300-4364,SR007,1,3D,Large,pair_iou,0.9088783162648172
SR007-CL1-4300-4364,SR007,1,3D,Large,pair_iou,0.953155625245002
SR007-CL1-4300-4364,SR007,1,3D,Large,pair_iou,0.955346169602622
SR007-CL1-4300-4364,SR007,1,3D,Large,pair_iou,0.908585445625511
SR007-CL1-4300-4364,SR007,1,3D,Large,pair_iou,0.9413285600636436
SR007-CL1-4300-4364,SR007,1,3D,Large,pair_iou,0.94264943457189
SR007-CL1-4300-4364,SR007,1,3D,Large,pair_iou,0.9247809555298396
SR007-CL1-4300-4364,SR007,1,3D,Large,pair_iou,0.9127929312331924
SR007-CL1-4300-4364,SR007,1,3D,Large,pair_iou,0.9483586869495596
SR007-CL1-4300-4364,SR007,1,3D,Large,pair_iou,0.9242075874527838
SR007-CL1-4300-4364,SR007,1,3D,Large,pair_iou,0.9450872720141203
SR007-CL1-4300-4364,SR007,1,3D,Large,pair_iou,0.9624120603015076
SR007-CL1-4300-4364,SR007,1,3D,Large,pair_iou,0.9240224385414948
SR007-CL1-4300-4364,SR007,1,3D,Large,pair_iou,0.9354282429584212
SR007-CL1-4300-4364,SR007,1,3D,Large,pair_iou,0.9485176282051282
SR007-CL1-4300-4364,SR007,1,3D,Large,pair_iou,0.9334333083395818
SR007-CL1-4300-4364,SR007,1,3D,Large,pair_iou,0.9284365558912386
SR007-CL1-4300-4364,SR007,1,2D,Small,area_diff_percent,3.6484245439469256
SR007-CL1-4300-4364,SR007,1,2D,Small,area_diff_percent,2.222222222222232
SR007-CL1-4300-4364,SR007,1,2D,Small,area_diff_percent,25.40792540792542
SR007-CL1-4300-4364,SR007,1,2D,Small,area_diff_percent,6.67655786350148
SR007-CL1-4300-4364,SR007,1,2D,Small,area_diff_percent,21.37203166226913
SR007-CL1-4300-4364,SR007,1,2D,Small,area_diff_percent,11.22448979591836
SR007-CL1-4300-4364,SR007,1,2D,Small,area_diff_percent,31.438127090301016
SR007-CL1-4300-4364,SR007,1,2D,Small,area_diff_percent,13.68209255533199
SR007-CL1-4300-4364,SR007,1,2D,Small,area_diff_percent,6.715328467153288
SR007-CL1-4300-4364,SR007,1,2D,Small,area_diff_percent,11.38888888888889
SR007-CL1-4300-4364,SR007,1,2D,Small,area_diff_percent,1.4749262536873222
SR007-CL1-4300-4364,SR007,1,2D,Small,area_diff_percent,7.339449541284406
SR007-CL1-4300-4364,SR007,1,2D,Small,area_diff_percent,30.809859154929576
SR007-CL1-4300-4364,SR007,1,2D,Small,area_diff_percent,12.328767123287665
SR007-CL1-4300-4364,SR007,1,2D,Small,area_diff_percent,15.334773218142542
SR007-CL1-4300-4364,SR007,1,2D,Small,area_diff_percent,9.051094890510953
SR007-CL1-4300-4364,SR007,1,2D,Small,area_diff_percent,17.575757575757574
SR007-CL1-4300-4364,SR007,1,2D,Small,area_diff_percent,6.366047745358092
SR007-CL1-4300-4364,SR007,1,2D,Small,area_diff_percent,1.6806722689075675
SR007-CL1-4300-4364,SR007,1,2D,Small,area_diff_percent,26.642984014209585
SR007-CL1-4300-4364,SR007,1,2D,Small,area_diff_percent,15.310077519379838
SR007-CL1-4300-4364,SR007,1,2D,Small,area_diff_percent,19.616204690831545
SR007-CL1-4300-4364,SR007,1,2D,Small,area_diff_percent,10.94890510948905
SR007-CL1-4300-4364,SR007,1,2D,Small,area_diff_percent,14.794520547945197
SR007-CL1-4300-4364,SR007,1,2D,Small,area_diff_percent,28.823529411764703
SR007-CL1-4300-4364,SR007,1,2D,Small,area_diff_percent,15.652173913043491
SR007-CL1-4300-4364,SR007,1,2D,Small,area_diff_percent,12.256809338521395
SR007-CL1-4300-4364,SR007,1,2D,Small,area_diff_percent,5.925925925925919
SR007-CL1-4300-4364,SR007,1,2D,Small,area_diff_percent,19.999999999999996
SR007-CL1-4300-4364,SR007,1,2D,Small,area_diff_percent,22.281167108753326
SR007-CL1-4300-4364,SR007,1,2D,Small,area_diff_percent,23.985890652557316
SR007-CL1-4300-4364,SR007,1,2D,Small,area_diff_percent,12.76595744680851
SR007-CL1-4300-4364,SR007,1,2D,Small,area_diff_percent,22.35772357723578
SR007-CL1-4300-4364,SR007,1,2D,Small,area_diff_percent,8.09628008752736
SR007-CL1-4300-4364,SR007,1,2D,Small,area_diff_percent,7.555555555555546
SR007-CL1-4300-4364,SR007,1,2D,Small,area_diff_percent,17.486338797814195
SR007-CL1-4300-4364,SR007,1,2D,Small,area_diff_percent,17.083333333333332
SR007-CL1-4300-4364,SR007,1,2D,Small,area_diff_percent,5.481481481481469
SR007-CL1-4300-4364,SR007,1,2D,Small,area_diff_percent,15.014164305949002
SR007-CL1-4300-4364,SR007,1,2D,Small,area_diff_percent,8.57988165680474
SR007-CL1-4300-4364,SR007,1,2D,Small,area_diff_percent,12.6829268292683
SR007-CL1-4300-4364,SR007,1,2D,Small,area_diff_percent,24.85768500948768
SR007-CL1-4300-4364,SR007,1,2D,Small,area_diff_percent,10.804020100502509
