id,subject,fold,model,cls,metric,value
SR007-CL2-7230-7294,SR007,1,2D,epi,asd_um,11.53217632770538
SR007-CL3-1040-1104,SR007,1,3D,fas,dice,0.961244523525238
SR007-CL3-1040-1104,SR007,1,3D,fas,surface_dice,0.923771321773529
SR007-CL3-1040-1104,SR007,1,3D,fas,asd_um,9.573560321331025
SR007-CL3-1040-1104,SR007,1,3D,epi,dice,0.92971009016037
SR007-CL3-1040-1104,SR007,1,3D,epi,surface_dice,0.9034841656684875
SR007-CL3-1040-1104,SR007,1,3D,epi,asd_um,106.82249965667725
SR007-CL3-1040-1104,SR007,1,2D,fas,dice,0.9457128047943116
SR007-CL3-1040-1104,SR007,1,2D,fas,surface_dice,0.8309873938560486
SR007-CL3-1040-1104,SR007,1,2D,fas,asd_um,13.26573543548584
SR007-CL3-1040-1104,SR007,1,2D,epi,dice,0.9203029274940492
SR007-CL3-1040-1104,SR007,1,2D,epi,surface_dice,0.8572418093681335
SR007-CL3-1040-1104,SR007,1,2D,epi,asd_um,116.85475101470948
SR007-CR1-2630-2694,SR007,1,3D,fas,dice,0.9369925856590272
SR007-CR1-2630-2694,SR007,1,3D,fas,surface_dice,0.7958995699882507
SR007-CR1-2630-2694,SR007,1,3D,fas,asd_um,18.226335668563845
SR007-CR1-2630-2694,SR007,1,3D,epi,dice,0.9725821614265442
SR007-CR1-2630-2694,SR007,1,3D,epi,surface_dice,0.8662567734718323
SR007-CR1-2630-2694,SR007,1,3D,epi,asd_um,10.018471240997314
SR007-CR1-2630-2694,SR007,1,2D,fas,dice,0.7854433655738831
SR007-CR1-2630-2694,SR007,1,2D,fas,surface_dice,0.425051748752594
SR007-CR1-2630-2694,SR007,1,2D,fas,asd_um,568.0620643615723
SR007-CR1-2630-2694,SR007,1,2D,epi,dice,0.9266562461853028
SR007-CR1-2630-2694,SR007,1,2D,epi,surface_dice,0.6682001948356628
SR007-CR1-2630-2694,SR007,1,2D,epi,asd_um,60.17155237197876
SR007-CR1-3600-3664,SR007,1,3D,fas,dice,0.9499973654747008
SR007-CR1-3600-3664,SR007,1,3D,fas,surface_dice,0.8311984539031982
SR007-CR1-3600-3664,SR007,1,3D,fas,asd_um,13.836577463150025
SR007-CR1-3600-3664,SR007,1,3D,epi,dice,0.9657166004180908
SR007-CR1-3600-3664,SR007,1,3D,epi,surface_dice,0.881405234336853
SR007-CR1-3600-3664,SR007,1,3D,epi,asd_um,10.030483996868133
SR007-CR1-3600-3664,SR007,1,2D,fas,dice,0.9359192848205566
SR007-CR1-3600-3664,SR007,1,2D,fas,surface_dice,0.7565127611160278
SR007-CR1-3600-3664,SR007,1,2D,fas,asd_um,43.39235186576844
SR007-CR1-3600-3664,SR007,1,2D,epi,dice,0.9414016604423524
SR007-CR1-3600-3664,SR007,1,2D,epi,surface_dice,0.8015347123146057
SR007-CR1-3600-3664,SR007,1,2D,epi,asd_um,22.058825397491454
SR007-CR1-4670-4734,SR007,1,3D,fas,dice,0.932866632938385
SR007-CR1-4670-4734,SR007,1,3D,fas,surface_dice,0.7870086431503296
SR007-CR1-4670-4734,SR007,1,3D,fas,asd_um,34.04216465950012
SR007-CR1-4670-4734,SR007,1,3D,epi,dice,0.9478828310966492
